datetime	wtr_0.25	wtr_1	wtr_2	wtr_2.5	wtr_3	wtr_4	wtr_5	wtr_6	wtr_6.5
2023-11-19	NA	NA	1.99895833333333	1.7608125	2.033125	1.94628645833333	2.465625	2.79541666666667	2.63660416666667
2023-11-20	NA	NA	1.99041666666667	1.7645625	2.04	1.97013020833333	2.4875	2.81395833333333	2.65925
2023-11-21	NA	NA	1.98104166666667	1.77210416666667	2.04479166666667	1.99125520833333	2.50708333333333	2.84083333333333	2.67304166666667
2023-11-22	NA	NA	2.01041666666667	1.8036875	2.08791666666667	2.01777083333333	2.53833333333333	2.86854166666667	2.70027777777778
2023-11-23	NA	NA	2.04291666666667	1.84289583333333	2.12729166666667	2.05568229166667	2.57604166666667	2.90395833333333	2.73545138888889
2023-11-24	NA	NA	2.020625	1.837625	2.119375	2.074421875	2.5975	2.91104166666667	2.75741666666667
2023-11-25	NA	NA	2.01375	1.8413125	2.12229166666667	2.08227604166667	2.60375	2.931875	2.76338888888889
2023-11-26	NA	NA	2.00729166666667	1.8430625	2.12541666666667	2.09750520833333	2.625	2.94229166666667	2.76986805555556
2023-11-27	NA	NA	2.011875	1.85552083333333	2.13395833333333	2.11528645833333	2.63729166666667	2.96104166666667	2.78222916666667
2023-11-28	NA	NA	2.02479166666667	1.86475	2.16645833333333	2.13763541666667	2.66020833333333	2.981875	2.79718055555556
2023-11-29	NA	NA	2.05083333333333	1.89545833333333	2.19666666666667	2.1684375	2.68916666666667	3.00520833333333	2.82173611111111
2023-11-30	NA	NA	2.070625	1.92504166666667	2.23520833333333	2.19596875	2.725625	3.03	2.85208333333333
2023-12-01	NA	NA	2.03708333333333	1.92435416666667	2.22229166666667	2.20970833333333	2.715	3.04854166666667	2.87159722222222
2023-12-02	NA	NA	2.03833333333333	1.9266875	2.2425	2.22459895833333	2.71791666666667	3.06875	2.88363194444444
2023-12-03	NA	NA	2.00708333333333	1.94114583333333	2.24583333333333	2.24183333333333	2.735	3.08145833333333	2.90251388888889
2023-12-04	NA	NA	2.01166666666667	1.94802083333333	2.26333333333333	2.25324479166667	2.758125	3.10729166666667	2.92333333333333
2023-12-05	NA	NA	1.99541666666667	1.95102083333333	2.28625	2.27863541666667	2.78895833333333	3.115	2.9415625
2023-12-06	NA	NA	1.97125	1.9564375	2.29104166666667	2.29780208333333	2.81458333333333	3.14	2.96380555555556
2023-12-07	NA	NA	1.93125	1.96214583333333	2.305	2.32551041666667	2.84166666666667	3.1625	2.98225
2023-12-08	NA	NA	1.91875	1.96770833333333	2.32895833333333	2.35334375	2.86	3.17083333333333	2.99001388888889
2023-12-09	NA	NA	1.88604166666667	1.968	2.323125	2.36570833333333	2.87916666666667	3.1725	2.99635416666667
2023-12-10	NA	NA	1.871875	1.96897916666667	2.35125	2.3586875	2.88854166666667	3.19208333333333	3.00890972222222
2023-12-11	NA	NA	1.88541666666667	1.97779166666667	2.370625	2.38780208333333	2.92083333333333	3.20979166666667	3.02611805555556
2023-12-12	NA	NA	1.888125	1.98966666666667	2.40020833333333	2.43070833333333	2.95270833333333	3.229375	3.04620138888889
2023-12-13	NA	NA	1.87229166666667	1.99566666666667	2.395	2.464765625	2.95791666666667	3.24145833333333	3.06496527777778
2023-12-14	NA	NA	1.85958333333333	2.00254166666667	2.41604166666667	2.48257291666667	2.975	3.26104166666667	3.08588194444444
2023-12-15	NA	NA	1.85291666666667	2.00358333333333	2.43145833333333	2.493015625	2.9925	3.275	3.10419444444444
2023-12-16	NA	NA	1.83833333333333	2.01510416666667	2.43270833333333	2.515828125	3.01416666666667	3.28833333333333	3.12059027777778
2023-12-17	NA	NA	1.825	2.01179166666667	2.44104166666667	2.532859375	3.04	3.3	3.13775694444444
2023-12-18	NA	NA	1.83854166666667	2.02308333333333	2.46291666666667	2.55839583333333	3.05854166666667	3.32541666666667	3.14895138888889
2023-12-19	NA	NA	1.83625	2.0295625	2.48625	2.58765625	3.09354166666667	3.345	3.16611805555556
2023-12-20	NA	NA	1.86854166666667	2.05333333333333	2.53333333333333	2.627984375	3.12666666666667	3.38041666666667	3.19188194444444
2023-12-21	NA	NA	1.86354166666667	2.06414583333333	2.53333333333333	2.64967708333333	3.1475	3.40145833333333	3.21375694444444
2023-12-22	NA	NA	1.86166666666667	2.06679166666667	2.53916666666667	2.66957291666667	3.16833333333333	3.42333333333333	3.23058333333333
2023-12-23	NA	NA	1.87645833333333	2.08020833333333	2.565	2.698109375	3.19729166666667	3.4375	3.24941666666667
2023-12-24	NA	NA	1.85020833333333	2.0725625	2.5475	2.70310416666667	3.205625	3.45375	3.26245138888889
2023-12-25	NA	NA	1.87895833333333	2.08154166666667	2.58166666666667	2.72105208333333	3.22145833333333	3.48125	3.26999305555556
2023-12-26	NA	NA	1.89895833333333	2.10783333333333	2.61166666666667	2.74751041666667	3.27208333333333	3.51125	3.29815972222222
2023-12-27	NA	NA	1.91833333333333	2.1313125	2.64520833333333	2.77742708333333	3.303125	3.54	3.32586805555556
2023-12-28	NA	NA	1.90125	2.13091666666667	2.63229166666667	2.79852083333333	3.2875	3.555	3.35541666666667
2023-12-29	NA	NA	1.89708333333333	2.12770833333333	2.63791666666667	2.81846354166667	3.2975	3.55166666666667	3.36165277777778
2023-12-30	NA	NA	1.88625	2.12747916666667	2.63895833333333	2.82952604166667	3.31416666666667	3.56083333333333	3.36786805555556
2023-12-31	NA	NA	1.914375	2.14839583333333	2.67479166666667	2.861078125	3.34354166666667	3.5825	3.38425
2024-01-01	NA	NA	1.90270833333333	2.15133333333333	2.674375	2.88518229166667	3.36333333333333	3.59083333333333	3.39147916666667
2024-01-02	NA	NA	1.89354166666667	2.15527083333333	2.68625	2.90084895833333	3.38020833333333	3.601875	3.40238888888889
2024-01-03	NA	NA	1.89541666666667	2.16514583333333	2.69354166666667	2.92021875	3.409375	3.61354166666667	3.40826388888889
2024-01-04	NA	NA	1.94833333333333	2.18541666666667	2.72458333333333	2.968328125	3.43770833333333	3.64458333333333	3.4303125
2024-01-05	NA	NA	1.95083333333333	2.20347916666667	2.741875	2.99653645833333	3.45354166666667	3.68145833333333	3.45076388888889
2024-01-06	NA	NA	1.94958333333333	2.217875	2.74895833333333	3.023046875	3.48729166666667	3.69291666666667	3.47291666666667
2024-01-07	NA	NA	1.97479166666667	2.22464583333333	2.77416666666667	3.04781770833333	3.50916666666667	3.70520833333333	3.49017361111111
2024-01-08	NA	NA	1.94479166666667	2.22160416666667	2.763125	3.05729166666667	3.51291666666667	3.71583333333333	3.49986111111111
2024-01-09	NA	NA	1.94979166666667	2.2375625	2.785625	3.077453125	3.531875	3.725	3.50959722222222
2024-01-10	NA	NA	1.96145833333333	2.24066666666667	2.80416666666667	3.102265625	3.55708333333333	3.74	3.51961111111111
2024-01-11	NA	NA	1.93395833333333	2.235375	2.785625	3.108703125	3.55916666666667	3.73854166666667	3.52590277777778
2024-01-12	NA	NA	1.918125	2.23910416666667	2.79708333333333	3.12265625	3.57583333333333	3.755	3.53163194444444
2024-01-13	NA	NA	1.9125	2.2483125	2.80416666666667	3.13994270833333	3.59416666666667	3.76541666666667	3.54084027777778
2024-01-14	NA	NA	1.89145833333333	2.2273125	2.79625	3.14949479166667	3.60416666666667	3.77520833333333	3.54816666666667
2024-01-15	NA	NA	1.87583333333333	2.22752083333333	2.80041666666667	3.15994270833333	3.61270833333333	3.78145833333333	3.55563888888889
2024-01-16	NA	NA	1.879375	2.24835416666667	2.82479166666667	3.18747395833333	3.630625	3.80375	3.56822222222222
2024-01-17	NA	NA	1.84625	2.2425	2.82583333333333	3.20184895833333	3.64166666666667	3.80208333333333	3.57653472222222
2024-01-18	NA	NA	1.84083333333333	2.2386875	2.82833333333333	3.21513541666667	3.64770833333333	3.82583333333333	3.58577083333333
2024-01-19	NA	NA	1.841875	2.24345833333333	2.840625	3.24805208333333	3.663125	3.83833333333333	3.60208333333333
2024-01-20	NA	NA	1.89604166666667	2.2696875	2.89979166666667	3.3053125	3.72416666666667	3.87042553191489	3.624875
2024-01-21	NA	NA	1.87666666666667	2.27910416666667	2.90541666666667	3.33	3.73520833333333	3.8925	3.64391666666667
2024-01-22	NA	NA	1.92104166666667	2.3076875	2.94520833333333	3.37846875	3.78625	3.91208333333333	3.66615972222222
2024-01-23	NA	NA	1.91229166666667	2.32535416666667	2.95875	3.39678645833333	3.79916666666667	3.93553191489362	3.6856875
2024-01-24	NA	NA	1.89625	2.323375	2.96104166666667	3.429515625	3.835625	3.96208333333333	3.70325694444444
2024-01-25	NA	NA	1.92770833333333	2.34439583333333	2.99270833333333	3.47510416666667	3.8675	3.98173913043478	3.72045833333333
2024-01-26	NA	NA	1.90875	2.34220833333333	2.99270833333333	3.495546875	3.8775	4.00145833333333	3.73929166666667
2024-01-27	NA	NA	1.9525	2.37545833333333	3.04479166666667	3.54421875	3.91708333333333	4.02416666666667	3.76129861111111
2024-01-28	NA	NA	1.996875	2.41716666666667	3.09916666666667	3.6069375	3.96104166666667	4.05645833333333	3.78608333333333
2024-01-29	NA	NA	2.04479166666667	2.45885416666667	3.15020833333333	3.675234375	4.015	4.09729166666667	3.81865277777778
2024-01-30	NA	NA	2.08354166666667	2.50985416666667	3.20333333333333	3.76618229166667	4.08416666666667	4.125	3.85047222222222
2024-01-31	NA	NA	2.128125	2.55952083333333	3.23833333333333	3.866953125	4.168125	4.16833333333333	3.88272222222222
2024-02-01	NA	NA	2.17875	2.6115	3.293125	3.98022916666667	4.26208333333333	4.21666666666667	3.91495138888889
2024-02-02	NA	NA	2.250625	2.6750625	3.38166666666667	4.073	4.36770833333333	4.27416666666667	3.95419444444444
2024-02-03	NA	NA	2.17229166666667	2.66083333333333	3.31833333333333	4.08042708333333	4.370625	4.31916666666667	3.98536805555556
2024-02-04	NA	NA	2.13604166666667	2.65464583333333	3.3125	4.05067708333333	4.360625	4.33083333333333	4.00297916666667
2024-02-05	NA	NA	2.18770833333333	2.66647916666667	3.37125	4.06955729166667	4.378125	4.35791666666667	4.02150694444444
2024-02-06	NA	NA	2.233125	2.71610416666667	3.42875	4.1674375	4.46708333333333	4.414375	4.04972916666667
2024-02-07	NA	NA	2.226875	2.73566666666667	3.434375	4.22024479166667	4.48604166666667	4.47083333333333	4.08878472222222
2024-02-08	NA	NA	2.23020833333333	2.75854166666667	3.45354166666667	4.19002604166667	4.50604166666667	4.49083333333333	4.13129861111111
2024-02-09	NA	NA	2.28520833333333	2.80602083333333	3.531875	4.18135416666667	4.51625	4.51458333333333	4.15836805555556
2024-02-10	NA	NA	2.24041666666667	2.79827083333333	3.51541666666667	4.18965104166667	4.50104166666667	4.52708333333333	4.17440277777778
2024-02-11	NA	NA	2.20270833333333	2.79589583333333	3.53770833333333	4.16021875	4.51083333333333	4.53729166666667	4.18220138888889
2024-02-12	NA	NA	2.26708333333333	2.84504166666667	3.6225	4.19921354166667	4.55104166666667	4.55645833333333	4.19700694444444
2024-02-13	NA	NA	2.33020833333333	2.90004166666667	3.92041666666667	4.20179166666667	4.5825	4.58833333333333	4.21747222222222
2024-02-14	NA	NA	2.28666666666667	2.90329166666667	4.23791666666667	4.16038541666667	4.54708333333333	4.6075	4.24019444444444
2024-02-15	NA	NA	2.279375	2.91877083333333	4.35854166666667	4.15790625	4.585	4.62666666666667	4.25986805555556
2024-02-16	NA	NA	2.24	2.89916666666667	4.28541666666667	4.07589583333333	4.49583333333333	4.64	4.28113194444444
2024-02-17	NA	NA	2.18270833333333	2.92070833333333	4.29916666666667	4.09165625	4.50520833333333	4.63416666666667	4.29464583333333
2024-02-18	NA	NA	2.22104166666667	2.99858333333333	4.373125	4.15846354166667	4.54291666666667	4.63770833333333	4.30082638888889
2024-02-19	NA	NA	2.32979166666667	3.24904166666667	4.46145833333333	4.29115625	4.53666666666667	4.64520833333333	4.31222222222222
2024-02-20	NA	NA	2.30041666666667	3.48035416666667	4.39291666666667	4.18394791666667	4.59708333333333	4.66270833333333	4.33429861111111
2024-02-21	NA	NA	2.23916666666667	3.5499375	4.34708333333333	4.16367708333333	4.545625	4.668125	4.34352777777778
2024-02-22	NA	NA	2.22145833333333	3.494375	4.3575	4.15875	4.51291666666667	4.66479166666667	4.35148611111111
2024-02-23	NA	NA	2.404375	3.82489583333333	4.48479166666667	4.24490104166667	4.49604166666667	4.64708333333333	4.35725
2024-02-24	NA	NA	2.5075	4.17283333333333	4.53125	4.23152604166667	4.46604166666667	4.68854166666667	4.37886805555556
2024-02-25	NA	NA	3.11791666666667	4.2165625	4.55625	4.264703125	4.445625	4.74020833333333	4.41942361111111
2024-02-26	NA	NA	4.26041666666667	4.14004166666667	4.44770833333333	4.210125	4.36395833333333	4.74979166666667	4.441
2024-02-27	NA	NA	4.006875	4.05539583333333	4.32083333333333	4.16346354166667	4.464375	4.72020833333333	4.4389375
2024-02-28	NA	NA	4.07708333333333	4.13883333333333	4.49229166666667	4.19107291666667	4.4675	4.72895833333333	4.4395625
2024-02-29	NA	NA	4.566875	4.20725	4.559375	4.24233854166667	4.39895833333333	4.76645833333333	4.48380555555556
2024-03-01	NA	NA	4.60854166666667	4.25052083333333	4.60479166666667	4.28641145833333	4.45479166666667	4.71958333333333	4.51090277777778
2024-03-02	NA	NA	4.58458333333333	4.24166666666667	4.57645833333333	4.27890625	4.45395833333333	4.626875	4.50505555555556
2024-03-03	NA	NA	4.36833333333333	4.13685416666667	4.40833333333333	4.18683854166667	4.36708333333333	4.5	4.45866666666667
2024-03-04	NA	NA	4.30333333333333	4.10452083333333	4.374375	4.154140625	4.3225	4.46875	4.39665277777778
2024-03-05	NA	NA	4.40916666666667	4.1413125	4.44625	4.19855729166667	4.35145833333333	4.48916666666667	4.38164583333333
2024-03-06	NA	NA	4.51041666666667	4.1936875	4.535625	4.20140625	4.35916666666667	4.59854166666667	4.40053472222222
2024-03-07	NA	NA	4.425625	4.144625	4.445625	4.204171875	4.37395833333333	4.62166666666667	4.41928472222222
2024-03-08	NA	NA	4.34708333333333	4.1139375	4.37854166666667	4.16909895833333	4.35333333333333	4.641875	4.41052777777778
2024-03-09	NA	NA	4.33166666666667	4.08658333333333	4.35979166666667	4.14177083333333	4.36895833333333	4.63875	4.3971875
2024-03-10	NA	NA	4.645	4.24321739130435	4.59565217391304	4.2806847826087	4.49608695652174	4.65826086956522	4.40013768115942
2024-03-11	NA	NA	4.640625	4.28154166666667	4.63083333333333	4.34203645833333	4.52166666666667	4.68875	4.4325
2024-03-12	NA	NA	4.6225	4.28616666666667	4.62270833333333	4.33765104166667	4.54	4.708125	4.46179861111111
2024-03-13	NA	NA	4.414375	4.18710416666667	4.45979166666667	4.24052083333333	4.43104166666667	4.65645833333333	4.47909027777778
2024-03-14	NA	NA	4.33	4.09804166666667	4.36479166666667	4.174265625	4.376875	4.658125	4.44316666666667
2024-03-15	NA	NA	4.29458333333333	4.06020833333333	4.32416666666667	4.111640625	4.356875	4.523125	4.3885625
2024-03-16	NA	NA	4.27020833333333	4.071	4.33666666666667	4.108375	4.391875	4.505625	4.33329166666667
2024-03-17	NA	NA	4.09520833333333	4.03158333333333	4.29833333333333	4.114390625	4.38041666666667	4.544375	4.29545138888889
2024-03-18	NA	NA	3.91208333333333	4.0439375	4.284375	4.078046875	4.39520833333333	4.55229166666667	4.29279166666667
2024-03-19	NA	NA	3.6875	4.03802083333333	4.29666666666667	4.08313020833333	4.39541666666667	4.56104166666667	4.2904375
2024-03-20	NA	NA	3.51666666666667	4.01997916666667	4.30041666666667	4.08771354166667	4.37791666666667	4.548125	4.27715972222222
2024-03-21	NA	NA	3.35229166666667	3.948125	4.276875	4.10494270833333	4.39291666666667	4.51645833333333	4.25318055555556
2024-03-22	NA	NA	3.20875	3.91647916666667	4.28479166666667	4.1114375	4.391875	4.52625	4.25075
2024-03-23	NA	NA	3.06020833333333	3.90229166666667	4.27	4.10090625	4.390625	4.52125	4.242625
2024-03-24	NA	NA	2.94729166666667	3.85454166666667	4.256875	4.09161979166667	4.393125	4.51541666666667	4.23809722222222
2024-03-25	NA	NA	2.85	3.81735416666667	4.22270833333333	4.085328125	4.37833333333333	4.495	4.22855555555556
2024-03-26	NA	NA	2.72270833333333	3.77772916666667	4.24083333333333	4.08823958333333	4.365625	4.48083333333333	4.21422916666667
2024-03-27	NA	NA	2.58770833333333	3.71277083333333	4.22895833333333	4.096375	4.35979166666667	4.47583333333333	4.20019444444444
2024-03-28	NA	NA	2.50395833333333	3.65520833333333	4.20083333333333	4.09988020833333	4.349375	4.45583333333333	4.18859722222222
2024-03-29	NA	NA	2.40270833333333	3.5695	4.195	4.10397395833333	4.35041666666667	4.44458333333333	4.17585416666667
2024-03-30	NA	NA	2.26333333333333	3.48829166666667	4.17895833333333	4.10703125	4.34666666666667	4.4475	4.17572916666667
2024-03-31	NA	NA	2.13541666666667	3.38729166666667	4.15520833333333	4.108796875	4.355	4.4525	4.17092361111111
2024-04-01	NA	NA	2.01916666666667	3.31635416666667	4.12583333333333	4.11319791666667	4.35020833333333	4.45	4.16875
2024-04-02	NA	NA	1.93354166666667	3.2536875	4.08354166666667	4.11582291666667	4.349375	4.44333333333333	4.16901388888889
2024-04-03	NA	NA	1.85291666666667	3.18158333333333	4.038125	4.09907291666667	4.34416666666667	4.4425	4.1699375
2024-04-04	NA	NA	1.78166666666667	3.11133333333333	4.013125	4.10059895833333	4.34729166666667	4.44541666666667	4.16776388888889
2024-04-05	NA	NA	1.71	3.05558333333333	3.99708333333333	4.09455208333333	4.34270833333333	4.44229166666667	4.16721527777778
2024-04-06	NA	NA	1.645625	3.02972916666667	3.95520833333333	4.09089583333333	4.33395833333333	4.43875	4.16620833333333
2024-04-07	NA	NA	1.61583333333333	2.98164583333333	3.9075	4.08830729166667	4.33333333333333	4.436875	4.16370833333333
2024-04-08	NA	NA	1.59958333333333	2.89814583333333	3.87333333333333	4.076609375	4.33166666666667	4.42854166666667	4.16504861111111
2024-04-09	NA	NA	1.58104166666667	2.84241666666667	3.84541666666667	4.022109375	4.32333333333333	4.431875	4.16209722222222
2024-04-10	NA	NA	1.55583333333333	2.80885416666667	3.833125	4.05843229166667	4.3225	4.42458333333333	4.1584375
2024-04-11	NA	NA	1.5425	2.76695833333333	3.78270833333333	4.08359895833333	4.31833333333333	4.42104166666667	4.159
2024-04-12	NA	NA	1.52	2.72129166666667	3.76166666666667	4.081421875	4.325	4.42645833333333	4.15952777777778
2024-04-13	NA	NA	1.51	2.69070833333333	3.730625	4.07693229166667	4.33020833333333	4.428125	4.16115277777778
2024-04-14	NA	NA	1.52729166666667	2.66745833333333	3.715625	4.08195833333333	4.34229166666667	4.44791666666667	4.16931944444444
2024-04-15	NA	NA	1.50333333333333	2.645125	3.695	4.08778645833333	4.339375	4.45333333333333	4.18134722222222
2024-04-16	NA	NA	1.478125	2.6175	3.66479166666667	4.074546875	4.3325	4.45	4.18674305555556
2024-04-17	NA	NA	1.44270833333333	2.56720833333333	3.63375	4.07163541666667	4.34083333333333	4.45333333333333	4.18989583333333
2024-04-18	NA	NA	1.39729166666667	2.5213125	3.6125	4.05633854166667	4.34729166666667	4.46166666666667	4.19478472222222
2024-04-19	NA	NA	1.3675	2.49783333333333	3.59333333333333	4.04621354166667	4.34770833333333	4.465	4.20098611111111
2024-04-20	NA	NA	1.341875	2.48197916666667	3.58333333333333	4.02797916666667	4.355	4.46666666666667	4.20256944444444
2024-04-21	NA	NA	1.31354166666667	2.46075	3.56833333333333	4.02165625	4.35625	4.465	4.20436111111111
2024-04-22	NA	NA	1.30083333333333	2.45720833333333	3.58104166666667	4.01715104166667	4.35208333333333	4.47333333333333	4.2075
2024-04-23	NA	NA	1.29708333333333	2.42772916666667	3.59083333333333	4.0276875	4.36354166666667	4.48583333333333	4.21472222222222
2024-04-24	NA	NA	1.32645833333333	2.42089583333333	3.62708333333333	4.039421875	4.38	4.50104166666667	4.23257638888889
2024-04-25	NA	NA	1.33875	2.42654166666667	3.669375	4.06889583333333	4.41791666666667	4.53354166666667	4.25763194444444
2024-04-26	NA	NA	1.34541666666667	2.4386875	3.70125	4.10471354166667	4.410625	4.54270833333333	4.28192361111111
2024-04-27	NA	NA	1.3375	2.45683333333333	3.73208333333333	4.054390625	4.385625	4.541875	4.29290277777778
2024-04-28	NA	NA	1.335625	2.47858333333333	3.72375	4.07638541666667	4.39916666666667	4.54333333333333	4.29243055555556
2024-04-29	NA	NA	1.32229166666667	2.48572916666667	3.710625	4.12343229166667	4.40520833333333	4.55166666666667	4.29449305555556
2024-04-30	NA	NA	1.31854166666667	2.47547916666667	3.74333333333333	4.100421875	4.41625	4.56125	4.29475
2024-05-01	NA	NA	1.30354166666667	2.49460416666667	3.86541666666667	4.14429166666667	4.43875	4.55854166666667	4.30151388888889
2024-05-02	NA	NA	1.33916666666667	2.49964583333333	3.97354166666667	4.17001041666667	4.46333333333333	4.57041666666667	4.31134722222222
2024-05-03	NA	NA	1.35458333333333	2.57289583333333	4.19708333333333	4.20522916666667	4.4525	4.578125	4.32313194444444
2024-05-04	NA	NA	1.48166666666667	2.711125	4.42208333333333	4.28125520833333	4.49583333333333	4.58708333333333	4.34606944444444
2024-05-05	NA	NA	1.53791666666667	3.11360416666667	4.44770833333333	4.36586979166667	4.55395833333333	4.5975	4.37579861111111
2024-05-06	NA	NA	1.48416666666667	3.76564583333333	4.33770833333333	4.32084895833333	4.57479166666667	4.62	4.37495833333333
